"subject","condition","rt","response","observed"
"rmbt","speed",0,0,0
"rmbt","speed",0,0,0
"rmbt","speed",0,0,0
"rmbt","speed",0,0,0
"rmbt","speed",0,0,0
"rmbt","speed",0,0,0
"rmbt","speed",0,0,0
"rmbt","speed",0,0,0
"rmbt","speed",0,0,0
"rmbt","speed",0,0,0
"rmbt","speed",0,0,0
"rmbt","speed",0,0,0
"rmbt","speed",0,0,0
"rmbt","speed",0,0,0
"rmbt","speed",0,0,0
"rmbt","speed",0,0,0
"rmbt","speed",0,0,0
"rmbt","speed",0,0,0
"rmbt","speed",0,0,0
"rmbt","speed",0,0,0
"rmbt","speed",0,0,0
"rmbt","accuracy",0.3828,1,1
"rmbt","accuracy",0.4131,1,1
"rmbt","accuracy",0.4385,1,1
"rmbt","accuracy",0.4818,1,1
"rmbt","accuracy",0.5277,1,1
"rmbt","accuracy",0.4126,1,1
"rmbt","accuracy",0.5487,1,1
"rmbt","accuracy",0.5255,1,1
"rmbt","accuracy",0.4475,1,1
"rmbt","accuracy",0.4228,1,1
"rmbt","accuracy",0.4711,1,1
"rmbt","accuracy",0.4186,1,1
"rmbt","accuracy",1.2521,1,1
"rmbt","accuracy",0.5834,1,1
"rmbt","accuracy",0.5674,1,1
"rmbt","accuracy",0.6467,1,1
"rmbt","accuracy",0.407,1,1
"rmbt","accuracy",1.2715,1,1
"rmbt","accuracy",0.4642,1,1
"rmbt","accuracy",0.4969,0,1
"rmbt","accuracy",0.8469,1,1
"rmbt","accuracy",0.681,1,1
"rmbt","accuracy",0.4538,1,1
"rmbt","accuracy",0.4743,1,1
"rmbt","accuracy",0.6495,1,1
"rmbt","accuracy",0.4464,1,1
"rmbt","accuracy",0.5216,1,1
"rmbt","accuracy",0.4475,1,1
"rmbt","accuracy",0.5727,1,1
"rmbt","accuracy",0.961,1,1
"rmbt","accuracy",0.6286,1,1
"rmbt","accuracy",0.4356,1,1
"rmbt","accuracy",0.4575,1,1
"rmbt","accuracy",0.4489,1,1
"rmbt","accuracy",0.6115,1,1
"rmbt","accuracy",0.715,1,1
"rmbt","accuracy",0.3631,1,1
"rmbt","accuracy",0.4657,1,1
"rmbt","accuracy",0.4672,1,1
"rmbt","accuracy",0.4911,1,1
"rmbt","accuracy",0.6299,1,1
"rmbt","accuracy",0.7197,1,1
"rmbt","accuracy",0.5342,1,1
"rmbt","accuracy",0.5523,1,1
"rmbt","accuracy",1.438,1,1
"rmbt","accuracy",0.4619,1,1
"rmbt","accuracy",0.5621,1,1
"rmbt","accuracy",1.073,1,1
"rmbt","accuracy",0.5343,1,1
"rmbt","accuracy",0.7033,1,1
"rmbt","accuracy",0.8018,1,1
"rmbt","accuracy",1.2554,1,1
"rmbt","accuracy",0.9855,1,1
"rmbt","accuracy",0.8428,1,1
"rmbt","accuracy",0.6313,1,1
"rmbt","accuracy",0.7202,1,1
"rmbt","accuracy",0.3543,1,1
"rmbt","accuracy",0.7572,1,1
"rmbt","accuracy",0.9282,1,1
"rmbt","accuracy",0.6713,1,1
"rmbt","accuracy",0.534,1,1
"rmbt","accuracy",0.9407,1,1
"rmbt","accuracy",0.4108,1,1
"rmbt","accuracy",0.8149,1,1
"rmbt","accuracy",0.4589,1,1
"rmbt","accuracy",0.4912,1,1
"rmbt","accuracy",0.5468,1,1
"rmbt","accuracy",0.8983,1,1
"rmbt","accuracy",0.7781,1,1
"rmbt","accuracy",0.4418,1,1
"rmbt","accuracy",0.7485,1,1
"rmbt","accuracy",0.6681,1,1
"rmbt","accuracy",0.8321,1,1
"rmbt","accuracy",0.8351,1,1
"rmbt","accuracy",0.5063,1,1
"rmbt","accuracy",0.4997,1,1
"rmbt","accuracy",0.5678,1,1
"rmbt","accuracy",0.853,1,1
"rmbt","accuracy",0.9635,1,1
"rmbt","accuracy",0.508,1,1
"rmbt","accuracy",0.4404,1,1
"rmbt","accuracy",0.461,1,1
"rmbt","accuracy",0.6262,1,1
"rmbt","accuracy",0.4959,1,1
"rmbt","accuracy",0.8085,1,1
"rmbt","accuracy",1.14,1,1
"rmbt","accuracy",0.8024,1,1
"rmbt","accuracy",1.1427,1,1
"rmbt","accuracy",0.532,1,1
"rmbt","accuracy",0.5733,1,1
"rmbt","accuracy",0.7489,1,1
"rmbt","accuracy",0.8612,1,1
"rmbt","accuracy",0.5775,1,1
"rmbt","accuracy",1.3211,1,1
"rmbt","accuracy",0.8268,1,1
"rmbt","accuracy",0.7523,1,1
"rmbt","accuracy",0.9038,1,1
"rmbt","accuracy",0.747,1,1
"rmbt","accuracy",0.8645,1,1
"rmbt","accuracy",1.2803,1,1
"rmbt","accuracy",0.4946,1,1
"rmbt","accuracy",0.8188,1,1
"rmbt","accuracy",1.1041,1,1
"rmbt","accuracy",1.1369,1,1
"rmbt","accuracy",0.4862,1,1
"rmbt","accuracy",0.4386,1,1
"rmbt","accuracy",0.4396,1,1
"rmbt","accuracy",0.6526,1,1
"rmbt","accuracy",0.5508,1,1
"rmbt","accuracy",0.5462,1,1
"rmbt","accuracy",1.1753,1,1
"rmbt","accuracy",0.8982,1,1
"rmbt","accuracy",0.5779,1,1
"rmbt","accuracy",0.8825,1,1
"rmbt","accuracy",1.2163,1,1
"rmbt","accuracy",0.4867,1,1
"rmbt","accuracy",1.0848,1,1
"rmbt","accuracy",0.6364,1,1
"rmbt","accuracy",1.2341,1,1
"rmbt","accuracy",0.9406,1,1
"rmbt","accuracy",1.0004,1,1
"rmbt","accuracy",1.0831,0,1
"rmbt","accuracy",0.9081,1,1
"rmbt","accuracy",0.7439,1,1
"rmbt","accuracy",0.3978,1,1
"rmbt","accuracy",0.5959,1,1
"rmbt","accuracy",0.5586,1,1
"rmbt","accuracy",0.4681,1,1
"rmbt","accuracy",0.5946,1,1
"rmbt","accuracy",0.4192,1,1
"rmbt","accuracy",0.5065,1,1
"rmbt","accuracy",0.4421,1,1
"rmbt","accuracy",0.7517,1,1
"rmbt","accuracy",0.5809,1,1
"rmbt","accuracy",0.5827,1,1
"rmbt","accuracy",0.7482,1,1
"rmbt","accuracy",0.4407,1,1
"rmbt","accuracy",0.5133,1,1
"rmbt","accuracy",0.5409,1,1
"rmbt","accuracy",0.556,1,1
"rmbt","accuracy",1.127,1,1
"rmbt","accuracy",0.4807,1,1
"rmbt","accuracy",0.4636,1,1
"rmbt","accuracy",0.5381,1,1
"rmbt","accuracy",0.4905,1,1
"rmbt","accuracy",0.6415,1,1
"rmbt","accuracy",0.7478,1,1
"rmbt","accuracy",0.6089,1,1
"rmbt","accuracy",1.2384,0,1
"rmbt","accuracy",0.534,1,1
"rmbt","accuracy",0.6409,1,1
"rmbt","accuracy",0.4948,1,1
"rmbt","accuracy",0.483,1,1
"rmbt","accuracy",0.5942,1,1
"rmbt","accuracy",0.5985,1,1
"rmbt","accuracy",0.4258,1,1
"rmbt","accuracy",1.0453,1,1
"rmbt","accuracy",0.5689,1,1
"rmbt","accuracy",0.7089,1,1
"rmbt","accuracy",0.5719,1,1
"rmbt","accuracy",0.5604,1,1
"rmbt","accuracy",0.7191,1,1
"rmbt","accuracy",0.3749,1,1
"rmbt","accuracy",0.7423,1,1
"rmbt","accuracy",0.6383,1,1
"rmbt","accuracy",0.6485,1,1
"rmbt","accuracy",0.523,1,1
"rmbt","accuracy",0.7686,1,1
"rmbt","accuracy",0.5861,1,1
"rmbt","accuracy",0.6734,1,1
"rmbt","accuracy",0.6704,1,1
"rmbt","accuracy",0.5159,1,1
"rmbt","accuracy",0.6024,1,1
"rmbt","accuracy",0.8118,1,1
"rmbt","accuracy",0.5893,1,1
"rmbt","accuracy",0.582,1,1
"rmbt","accuracy",0.5289,0,1
"rmbt","accuracy",0.5239,1,1
"rmbt","accuracy",0.6289,1,1
"rmbt","accuracy",0.9038,1,1
"rmbt","accuracy",0.5165,1,1
"rmbt","accuracy",0.5412,1,1
"rmbt","accuracy",0.8474,1,1
"rmbt","accuracy",0.4428,1,1
"rmbt","accuracy",0.5123,1,1
"rmbt","accuracy",0.4303,1,1
"rmbt","accuracy",0.4742,1,1
"rmbt","accuracy",0.4521,1,1
"rmbt","accuracy",0.4554,1,1
"rmbt","accuracy",0.446,1,1
"rmbt","accuracy",0.5716,1,1
"rmbt","accuracy",0.8821,1,1
"rmbt","accuracy",0.759,1,1
"rmbt","accuracy",0.6622,1,1
"rmbt","accuracy",0.728,1,1
"rmbt","accuracy",0.6499,1,1
"rmbt","accuracy",0.6264,1,1
"rmbt","accuracy",0.4022,1,1
"rmbt","accuracy",0.4605,1,1
"rmbt","accuracy",0.5159,1,1
"rmbt","accuracy",0.4487,1,1
"rmbt","accuracy",1.0986,0,1
"rmbt","accuracy",0.6247,0,1
"rmbt","accuracy",0.6608,1,1
"rmbt","accuracy",0.7241,1,1
"rmbt","accuracy",0.5168,0,1
"rmbt","accuracy",0.4162,1,1
"rmbt","accuracy",0.5231,1,1
"rmbt","accuracy",0.4482,1,1
"rmbt","accuracy",0.5151,1,1
"rmbt","accuracy",0.4553,1,1
"rmbt","accuracy",0.4039,1,1
"rmbt","accuracy",0.3985,0,1
"rmbt","accuracy",0.9586,1,1
"rmbt","accuracy",0.6093,1,1
"rmbt","accuracy",0.9109,1,1
"rmbt","accuracy",0.725,1,1
"rmbt","accuracy",0.5039,1,1
"rmbt","accuracy",0.5213,1,1
"rmbt","accuracy",0.518,1,1
"rmbt","accuracy",0.7238,1,1
"rmbt","accuracy",0.5951,1,1
"rmbt","accuracy",0.6716,1,1
"rmbt","accuracy",0.5026,0,1
"rmbt","accuracy",0.4724,1,1
"rmbt","accuracy",0.6104,1,1
"rmbt","accuracy",0.6679,1,1
"rmbt","accuracy",1.0888,1,1
"rmbt","accuracy",0.7581,1,1
"rmbt","accuracy",0.3829,1,1
"rmbt","accuracy",0.6227,1,1
"rmbt","accuracy",0.8929,1,1
"rmbt","accuracy",0.5079,1,1
"rmbt","accuracy",1.0379,1,1
"rmbt","accuracy",0.7387,1,1
"rmbt","accuracy",0.719,1,1
"rmbt","accuracy",0.6667,1,1
"rmbt","accuracy",0.9868,1,1
"rmbt","accuracy",1.1005,0,1
"rmbt","accuracy",0.8121,1,1
"rmbt","accuracy",0.8923,1,1
"rmbt","accuracy",0.7599,1,1
"rmbt","accuracy",0.5492,1,1
"rmbt","accuracy",1.4376,1,1
"rmbt","accuracy",0.8477,1,1
"rmbt","accuracy",0.4255,0,1
"rmbt","accuracy",0.6825,1,1
"rmbt","accuracy",1.1093,0,1
"rmbt","accuracy",0.3999,1,1
"rmbt","accuracy",1.0448,1,1
"rmbt","accuracy",0.9507,1,1
"rmbt","accuracy",0.5472,1,1
"rmbt","accuracy",0.7775,0,1
"rmbt","accuracy",0.4657,1,1
"rmbt","accuracy",0.4492,1,1
"rmbt","accuracy",0.5085,1,1
"rmbt","accuracy",0.7131,1,1
"rmbt","accuracy",0.4111,1,1
"rmbt","accuracy",0.8744,0,1
"rmbt","accuracy",0.5136,1,1
"rmbt","accuracy",0.4196,1,1
"rmbt","accuracy",0.5838,1,1
"rmbt","accuracy",0.6524,1,1
"rmbt","accuracy",0.618,1,1
"rmbt","accuracy",0.5325,1,1
"rmbt","accuracy",0.4911,1,1
"rmbt","accuracy",0.5146,0,1
"rmbt","accuracy",0.3874,1,1
"rmbt","accuracy",0.4159,1,1
"rmbt","accuracy",0.3568,1,1
"rmbt","accuracy",0.4455,1,1
"rmbt","accuracy",0.4909,1,1
"rmbt","accuracy",1.3893,1,1
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rmbt","accuracy",0,0,0
"rt2t","accuracy",0.5501,1,1
"rt2t","accuracy",0.3817,1,1
"rt2t","accuracy",0.419,1,1
"rt2t","accuracy",0.385,1,1
"rt2t","accuracy",0.3224,1,1
"rt2t","accuracy",0.4012,1,1
"rt2t","accuracy",0.3462,1,1
"rt2t","accuracy",0.3739,1,1
"rt2t","accuracy",0.4102,1,1
"rt2t","accuracy",0.547,1,1
"rt2t","accuracy",0.3396,1,1
"rt2t","accuracy",0.341,1,1
"rt2t","accuracy",0.4061,1,1
"rt2t","accuracy",0.3735,1,1
"rt2t","accuracy",0.391,1,1
"rt2t","accuracy",0.3574,1,1
"rt2t","accuracy",0.3105,1,1
"rt2t","accuracy",0.3301,1,1
"rt2t","accuracy",0.4003,1,1
"rt2t","accuracy",0.3758,1,1
"rt2t","accuracy",0.3238,1,1
"rt2t","accuracy",0.3849,1,1
"rt2t","accuracy",0.3747,1,1
"rt2t","accuracy",0.3574,1,1
"rt2t","accuracy",0.3067,1,1
"rt2t","accuracy",0.4031,1,1
"rt2t","accuracy",0.3632,1,1
"rt2t","accuracy",0.3758,1,1
"rt2t","accuracy",0.3647,1,1
"rt2t","accuracy",0.3362,1,1
"rt2t","accuracy",0.3954,1,1
"rt2t","accuracy",0.3813,1,1
"rt2t","accuracy",0.701,1,1
"rt2t","accuracy",0.4032,1,1
"rt2t","accuracy",0.3607,1,1
"rt2t","accuracy",0.3372,1,1
"rt2t","accuracy",0.4742,1,1
"rt2t","accuracy",0.4073,1,1
"rt2t","accuracy",0.4009,1,1
"rt2t","accuracy",0.3671,1,1
"rt2t","accuracy",0.3988,1,1
"rt2t","accuracy",0.4209,1,1
"rt2t","accuracy",0.3252,1,1
"rt2t","accuracy",0.3442,1,1
"rt2t","accuracy",0.3886,1,1
"rt2t","accuracy",0.3541,1,1
"rt2t","accuracy",0.3224,0,1
"rt2t","accuracy",0.4315,1,1
"rt2t","accuracy",0.4203,1,1
"rt2t","accuracy",0.5027,1,1
"rt2t","accuracy",0.347,1,1
"rt2t","accuracy",0.4308,1,1
"rt2t","accuracy",0.4673,1,1
"rt2t","accuracy",0.4142,1,1
"rt2t","accuracy",0.5452,1,1
"rt2t","accuracy",0.3912,1,1
"rt2t","accuracy",0.6314,1,1
"rt2t","accuracy",0.3725,1,1
"rt2t","accuracy",0.4139,1,1
"rt2t","accuracy",0.3327,1,1
"rt2t","accuracy",0.5988,1,1
"rt2t","accuracy",0.4535,1,1
"rt2t","accuracy",0.3157,1,1
"rt2t","accuracy",0.3831,1,1
"rt2t","accuracy",0.4101,1,1
"rt2t","accuracy",0.4211,1,1
"rt2t","accuracy",0.4542,1,1
"rt2t","accuracy",0.3488,1,1
"rt2t","accuracy",0.3493,1,1
"rt2t","accuracy",0.5355,1,1
"rt2t","accuracy",0.342,1,1
"rt2t","accuracy",0.5486,1,1
"rt2t","accuracy",0.3214,1,1
"rt2t","accuracy",0.5338,1,1
"rt2t","accuracy",0.5669,1,1
"rt2t","accuracy",0.5288,1,1
"rt2t","accuracy",0.4843,1,1
"rt2t","accuracy",0.4831,1,1
"rt2t","accuracy",0.5774,1,1
"rt2t","accuracy",0.4756,1,1
"rt2t","accuracy",0.452,1,1
"rt2t","accuracy",0.4387,1,1
"rt2t","accuracy",0.541,1,1
"rt2t","accuracy",0.4334,1,1
"rt2t","accuracy",0.4424,1,1
"rt2t","accuracy",0.4721,1,1
"rt2t","accuracy",0.4216,1,1
"rt2t","accuracy",0.4668,1,1
"rt2t","accuracy",0.4333,1,1
"rt2t","accuracy",0.4559,1,1
"rt2t","accuracy",0.4101,1,1
"rt2t","accuracy",0.4157,1,1
"rt2t","accuracy",0.3853,1,1
"rt2t","accuracy",0.3971,1,1
"rt2t","accuracy",0.395,1,1
"rt2t","accuracy",0.4212,1,1
"rt2t","accuracy",0.3953,1,1
"rt2t","accuracy",0.4529,1,1
"rt2t","accuracy",0.4065,1,1
"rt2t","accuracy",0.3252,1,1
"rt2t","accuracy",0.4375,1,1
"rt2t","accuracy",0.389,1,1
"rt2t","accuracy",0.3901,1,1
"rt2t","accuracy",0.425,1,1
"rt2t","accuracy",0.4219,1,1
"rt2t","accuracy",0.4447,1,1
"rt2t","accuracy",0.4337,1,1
"rt2t","accuracy",0.3848,1,1
"rt2t","accuracy",0.5108,1,1
"rt2t","accuracy",0.4423,1,1
"rt2t","accuracy",0.4131,1,1
"rt2t","accuracy",0.4126,1,1
"rt2t","accuracy",0.4257,1,1
"rt2t","accuracy",0.4468,1,1
"rt2t","accuracy",0.4042,1,1
"rt2t","accuracy",0.4499,1,1
"rt2t","accuracy",0.4052,1,1
"rt2t","accuracy",0.446,1,1
"rt2t","accuracy",0.3626,1,1
"rt2t","accuracy",0.3883,1,1
"rt2t","accuracy",0.424,1,1
"rt2t","accuracy",0.5984,1,1
"rt2t","accuracy",0.4816,1,1
"rt2t","accuracy",0.3369,1,1
"rt2t","accuracy",0.373,1,1
"rt2t","accuracy",0.3684,1,1
"rt2t","accuracy",0.344,1,1
"rt2t","accuracy",0.4157,1,1
"rt2t","accuracy",0.3606,1,1
"rt2t","accuracy",0.3802,1,1
"rt2t","accuracy",0.5557,1,1
"rt2t","accuracy",0.427,1,1
"rt2t","accuracy",0.4332,1,1
"rt2t","accuracy",0.4197,1,1
"rt2t","accuracy",0.3801,1,1
"rt2t","accuracy",0.3758,1,1
"rt2t","accuracy",0.3443,1,1
"rt2t","accuracy",0.3318,1,1
"rt2t","accuracy",0.3712,1,1
"rt2t","accuracy",0.3434,1,1
"rt2t","accuracy",0.3527,1,1
"rt2t","accuracy",0.3747,1,1
"rt2t","accuracy",0.3307,1,1
"rt2t","accuracy",0.3866,1,1
"rt2t","accuracy",0.4355,1,1
"rt2t","accuracy",0.3806,1,1
"rt2t","accuracy",0.454,1,1
"rt2t","accuracy",0.3442,1,1
"rt2t","accuracy",0.312,1,1
"rt2t","accuracy",0.4437,1,1
"rt2t","accuracy",0.3505,1,1
"rt2t","accuracy",0.5914,1,1
"rt2t","accuracy",0.3261,1,1
"rt2t","accuracy",0.3325,1,1
"rt2t","accuracy",0.4077,1,1
"rt2t","accuracy",0.4097,1,1
"rt2t","accuracy",0.3456,1,1
"rt2t","accuracy",0.3304,1,1
"rt2t","accuracy",0.4264,1,1
"rt2t","accuracy",0.4748,0,1
"rt2t","accuracy",0.4053,1,1
"rt2t","accuracy",0.4118,1,1
"rt2t","accuracy",0.3477,1,1
"rt2t","accuracy",0.3244,1,1
"rt2t","accuracy",0.3392,1,1
"rt2t","accuracy",0.3731,1,1
"rt2t","accuracy",0.4633,1,1
"rt2t","accuracy",0.4274,1,1
"rt2t","accuracy",0.4598,1,1
"rt2t","accuracy",0.3637,1,1
"rt2t","accuracy",0.5318,1,1
"rt2t","accuracy",0.3112,1,1
"rt2t","accuracy",0.3558,1,1
"rt2t","accuracy",0.5755,1,1
"rt2t","accuracy",0.3869,1,1
"rt2t","accuracy",0.3846,1,1
"rt2t","accuracy",0.3988,1,1
"rt2t","accuracy",0.3911,1,1
"rt2t","accuracy",0.3597,1,1
"rt2t","accuracy",0.693,1,1
"rt2t","accuracy",0.4332,1,1
"rt2t","accuracy",0.377,1,1
"rt2t","accuracy",0.3871,1,1
"rt2t","accuracy",0.3672,1,1
"rt2t","accuracy",0.4185,1,1
"rt2t","accuracy",0.3687,1,1
"rt2t","accuracy",0.3605,1,1
"rt2t","accuracy",0.366,1,1
"rt2t","accuracy",0.3591,1,1
"rt2t","accuracy",0.3459,1,1
"rt2t","accuracy",0.3503,1,1
"rt2t","accuracy",0.3458,1,1
"rt2t","accuracy",0.5593,1,1
"rt2t","accuracy",0.3665,1,1
"rt2t","accuracy",0.3691,1,1
"rt2t","accuracy",0.486,1,1
"rt2t","accuracy",0.4401,0,1
"rt2t","accuracy",0.4124,1,1
"rt2t","accuracy",0.3711,1,1
"rt2t","accuracy",0.38,1,1
"rt2t","accuracy",0.3637,1,1
"rt2t","accuracy",0.3775,1,1
"rt2t","accuracy",0.3397,1,1
"rt2t","accuracy",0.4149,1,1
"rt2t","accuracy",0.4761,1,1
"rt2t","accuracy",0.2972,0,1
"rt2t","accuracy",0.4385,1,1
"rt2t","accuracy",0.3393,1,1
"rt2t","accuracy",0.4123,1,1
"rt2t","accuracy",0.6082,1,1
"rt2t","accuracy",0.348,1,1
"rt2t","accuracy",0.2975,1,1
"rt2t","accuracy",0.5254,1,1
"rt2t","accuracy",0.3294,1,1
"rt2t","accuracy",0.5562,1,1
"rt2t","accuracy",0.5393,1,1
"rt2t","accuracy",0.404,1,1
"rt2t","accuracy",0.3474,1,1
"rt2t","accuracy",0.3907,1,1
"rt2t","accuracy",0.3525,1,1
"rt2t","accuracy",0.3132,1,1
"rt2t","accuracy",0.4235,1,1
"rt2t","accuracy",0.366,1,1
"rt2t","accuracy",0.4027,1,1
"rt2t","accuracy",0.3695,1,1
"rt2t","accuracy",0.3513,1,1
"rt2t","accuracy",0.3989,1,1
"rt2t","accuracy",0.4898,1,1
"rt2t","accuracy",0.5804,1,1
"rt2t","accuracy",0.3544,1,1
"rt2t","accuracy",0.351,1,1
"rt2t","accuracy",0.6105,1,1
"rt2t","accuracy",0.5978,1,1
"rt2t","accuracy",0.4159,1,1
"rt2t","accuracy",0.3771,1,1
"rt2t","accuracy",0.4149,0,1
"rt2t","accuracy",0.5064,1,1
"rt2t","accuracy",0.4506,1,1
"rt2t","accuracy",0.315,1,1
"rt2t","accuracy",0.3552,1,1
"rt2t","accuracy",0.4901,1,1
"rt2t","accuracy",0.482,1,1
"rt2t","accuracy",0.3523,1,1
"rt2t","accuracy",0.3739,1,1
"rt2t","accuracy",0.4511,1,1
"rt2t","accuracy",0.4283,1,1
"rt2t","accuracy",0.3468,1,1
"rt2t","accuracy",0.3641,1,1
"rt2t","accuracy",0.5022,1,1
"rt2t","accuracy",0.642,1,1
"rt2t","accuracy",0.3704,1,1
"rt2t","accuracy",0.6334,1,1
"rt2t","accuracy",0.3843,1,1
"rt2t","accuracy",0.515,0,1
"rt2t","accuracy",0.4021,1,1
"rt2t","accuracy",0.3437,1,1
"rt2t","accuracy",0.3545,1,1
"rt2t","accuracy",0.3745,1,1
"rt2t","accuracy",0.4166,1,1
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","accuracy",0,0,0
"rt2t","neutral",0.3463,1,1
"rt2t","neutral",0.3537,1,1
"rt2t","neutral",0.3629,1,1
"rt2t","neutral",0.308,1,1
"rt2t","neutral",0.3935,1,1
"rt2t","neutral",0.3941,1,1
"rt2t","neutral",0.3085,1,1
"rt2t","neutral",0.3615,1,1
"rt2t","neutral",0.3584,1,1
"rt2t","neutral",0.3329,1,1
"rt2t","neutral",0.377,1,1
"rt2t","neutral",0.3407,1,1
